Station Name,Station Code,Lat,Long
rajiyasar,RJS,29.067458,73.842469
rakhiyal,RKH,23.253826,72.898948
rajula junction,RLA,21.103809,71.479081
rajmane,RM,20.641336,74.942561
ramganj,RMGJ,26.111258,82.030961
ramakona,RMO,21.702283,78.849743
ramsar,RMX,25.723799,70.876997
ranjani,RNE,19.648632,76.104231
ranolishishu,RNIS,27.516664,75.302613
rajanukunte,RNN,13.174713,77.565504
ranibennur,RNR,14.625870,75.635649
renwal,RNW,27.149634,75.356083
rupsa junction,ROP,21.622579,87.018810
rupnagar,RPAR,30.972557,76.533312
rupra road,RPRD,20.084876,83.331505
raninagar jalpaiguri,RQJ,26.544138,88.647799
ramarajupalli,RRJ,15.041715,77.617645
ramsagar,RSG,23.106364,87.277174
raisinghnagar,RSNR,29.537358,73.450663
ruthiyai,RTA,24.532408,77.176061
ramtek,RTK,21.393463,79.299877
rukni,RUI,23.552574,86.548715
rudrapur city,RUPC,28.969689,79.379895
ratnal,RUT,23.184950,69.903538
ravindrakhani,RVKH,18.936696,79.461641
ranavav,RWO,21.698764,69.726711
rayanapadu,RYP,16.578604,80.561319
raisi,SI,29.693146,78.066897
raipur,R,21.256849,81.630129
rajendranagar,RJQ,22.669771,75.829286
rajpura,RPJ,30.486227,76.593772
ramnagar,RMR,29.389745,79.122124
ranchi,RNC,23.349373,85.335104
ratangarh,RTGH,28.066750,74.623785
raxaul,RXL,26.986902,84.844719
rewari,RE,28.203269,76.610589
rourkela,ROU,22.228013,84.862936
rajgangpur,GP,22.186029,84.582659
rampuraphul,PUL,30.268887,75.236622
rajpipla,RAJ,21.878044,73.503886
ramapuram,RAM,13.098053,79.179378
rambha,RBA,19.538523,85.094508
rambhaddarpur,RBZ,25.977271,85.865353
rikhabdev road,RDD,23.997093,73.748050
radhanpur,RDHP,23.847384,71.586037
ravtha road,RDT,24.933657,75.958563
rithi,REI,23.904414,80.140317
rewa,REWA,24.553369,81.250534
ramgiri,RGI,13.949468,76.125423
rotegaon,RGO,19.955747,74.757531
ragaul,RGU,25.686334,80.129331
roshanpur,RHN,29.031825,78.883203
riga,RIGA,26.642760,85.428507
rajawari,RJI,25.497892,83.131104
,,,
rajula city,RJU,21.046588,71.456177
ramkanali junction,RKI,23.579807,86.762369
rishikesh,RKSH,30.108167,78.288005
relangi,RLG,16.710061,81.644406
ramganjmandi,RMA,24.644204,75.939704
ramanagaram,RMGM,12.720532,77.283641
rahimatpur,RMP,17.612644,74.172501
rohanakalan,RNA,29.576193,77.686139
raniganj,RNG,23.603714,87.117440
runija,RNJ,23.166600,75.270938
ranoli,RNO,22.405548,73.112650
ranipur road,RNRD,25.272871,79.036529
ruseraghat,ROA,25.745922,86.036027
rora,RORA,25.293071,79.222935
rupaund,RPD,23.731271,80.573194
richha road,RR,28.712114,79.488093
rewral,RRL,21.260691,79.467960
ratanshahr,RSH,28.158019,75.524040
rasra,RSR,25.861784,83.857950
rangtong,RTG,26.836251,88.342470
ratanpura,RTP,25.921877,83.744329
ranuj,RUJ,23.759687,72.214400
raver,RV,21.223381,76.045903
rowriahsdg,RWH,26.721564,94.172213
rowtabagan,RWTB,26.737512,92.215864
rasuriya,RYS,28.264319,79.474424
rae bareli,RBL,26.232423,81.239312
rajahmundry,RJY,16.984267,81.784493
rajgir,RGD,25.032886,85.415042
ramagundam,RDM,18.763854,79.434861
rampur junction,RMU,28.778603,79.023451
rangapara north,RPAN,26.821467,92.682366
ratlam,RTM,23.340694,75.050493
rayagada,RGDA,19.175812,83.410633
ringus,RGS,27.373273,75.563425
raigir,AG,17.551158,78.941734
rajagambiram,RAGM,9.723249,78.410904
rajapur road,RAJP,16.635585,73.626779
rani,RANI,25.347655,73.310681
rahimabad,RBD,26.999478,80.600887
raghubansnagar,RBN,25.756935,87.060325
rachagunnari,RCG,13.714489,79.629678
rathdhana,RDDE,28.903912,77.058869
rudauli,RDL,26.762309,81.754396
rampurdumra,RDUM,25.330635,86.000609
rejinagar,REJ,23.854898,88.258361
rafiganj,RFJ,24.819463,84.632693
raiganj,RGJ,25.618780,88.128695
raghunathpalli,RGP,17.756273,79.255097
rakhamines,RHE,22.674508,86.354006
rohini,RHNE,20.398838,74.908612
rajanagar,RJA,26.400709,86.153245
rajmahal,RJL,25.053777,87.833574
rajapalayam,RJPM,9.452097,77.560432
raikabagh,RKB,26.291263,73.040279
ramkola,RKL,26.907366,83.839748
rajkharsawan junction,RKSN,22.734096,85.811644
rayalcheruvu,RLO,15.055312,77.820105
ramchaura road,RMC,25.608922,81.688509
rangmahal,RMH,29.392098,73.959955
ramgarh cant.,RMT,23.617258,85.520013
ranabordi,RNBD,21.712998,69.784713
runkhera,RNH,23.414112,75.189107
ranjangaon road,RNJD,18.870890,74.600906
rupnarayanpur,RNPR,23.819135,86.886277
ranthambhore,RNT,26.093588,76.410475
robertson,ROB,21.989146,83.183122
rajosi,ROS,26.315310,74.666948
ratanpur,RPUR,25.314350,86.542206
rahul road,RRE,25.300693,85.531563
ranchi road,RRME,23.665982,85.512750
rasmara,RSM,21.204606,81.216972
rmgrhshekhwati,RSWT,28.169074,74.992557
rasulabad,RUB,25.826794,80.976984
rauli,RUL,19.230821,83.167804
ranpur,RUR,22.359822,71.717151
ravikampadu,RVD,17.230643,82.368308
rawaniadungar,RWJ,25.888381,76.314320
ramsan,RXN,24.414932,72.035242
rauzagaon,RZN,26.786409,81.705748
samuktala road,AMTA,26.483701,89.635250
satna,STA,24.569099,80.828730
sealdah,SDAH,22.568742,88.371981
shahabad,SDB,17.121843,76.943625
shaktinagar,SKTN,24.123079,82.704036
shikohabad,SKB,27.086391,78.575590
shoranur junction,SRR,10.759291,76.271455
silchar,SCL,24.830130,92.787339
sirpur kagaznagar,SKZR,19.345930,79.489462
sitapur city,SPC,27.583992,80.680137
sojat road,SOD,25.861999,73.754760
sriganga nagar,SGNR,29.932185,73.871875
sultanpur,SLN,26.263824,82.066399
sagar jambagaru,SRF,14.170043,75.024034
sahibganj,SBG,25.240834,87.634264
samalkot,SLO,17.045255,82.169128
sadarbazar,DSB,28.658946,77.216747
srikalahasti,KHT,13.746086,79.683697
shrirangapatna,S,12.424845,76.678218
simaria,SAE,25.411193,86.013866
sathi,SAHI,27.016013,84.503777
salur,SALR,18.527021,83.206360
sagoni,SAO,23.811523,79.811280
sausar,SASR,21.658650,78.802415
suriawan,SAW,25.460819,82.424743
sulebhavi,SBH,15.911206,74.637803
sabalgarh,SBL,26.250878,77.408600
sabaur,SBO,25.238801,87.045583
sangranasahib,SBS,31.570140,74.890375
solanbrewery,SBY,30.929419,77.114506
simhachalam,SCM,17.745018,83.221262
sudsar,SDF,28.012272,73.786126
saradhna,SDH,26.340566,74.566374
sudamdih,SDMD,23.654529,86.440589
sadulshahr,SDS,29.902782,74.172536
sonnagar,SEB,24.882096,84.229114
sehore,SEH,23.214904,77.078521
senapura,SEN,13.717980,74.684388
sendra,SEU,26.085205,74.220274
subedarganj,SFG,25.440165,81.790100
safilguda,SFX,17.461864,78.532974
sigadam,SGDM,18.360330,83.681293
safdarganj,SGJ,26.914292,81.361366
shrigonda road,SGND,18.598744,74.641905
sangaria,SGRA,29.792444,74.466038
siliguru town,SGUT,26.707016,88.429260
shadhoragaon,SHDR,24.631004,77.588898
sheikpura,SHK,25.132046,85.853899
shadnagar,SHNR,17.064303,78.213005
summerhill,SHZ,31.108075,77.138877
siddampalli,SIE,13.160493,79.136972
sakhigopal,SIL,19.942752,85.815887
samakhiali,SIO,23.309853,70.503375
sanjan,SJN,20.192200,72.821018
shamlaji road,SJS,23.633511,73.342247
sikandrarao,SKA,27.684378,78.387879
sahibpurkml junction,SKJ,25.428581,86.408232
srikrishnnagar,SKN,25.884578,82.448449
sikandarpur,SKQ,28.247772,77.784139
sankval,SKVL,15.370817,73.868051
silli,SLF,23.351732,85.828236
sulahhmchlpdh,SLHP,32.070920,76.476956
salakati,SLKX,26.445638,90.357751
salanpur,SLS,23.760249,86.875740
samsi,SM,25.276560,88.009713
samnapur,SMC,21.941737,80.156700
samlaya junction,SMLA,22.484523,73.302597
shrimadhopur,SMPR,27.458183,75.598618
samuktala road,AMTA,26.483701,89.635250
sanatnagar,SNF,17.461705,78.436299
saunshi,SNH,15.203181,75.300158
sanka,SNKR,23.527768,86.616693
sonegaon,SNN,20.629124,78.709423
sanosaranandra,SNSR,21.748279,71.788583
sanvatsar,SNVR,19.883842,74.560645
sirohi road,SOH,24.790709,73.039489
saoner junction,SONR,21.388048,78.925448
somesar,SOS,25.519942,73.450769
supedi,SPD,21.758501,70.375987
sundaraprmlkoil,SPL,10.939683,79.310498
sonarpur junction,SPR,22.443587,88.430087
sampla,SPZ,28.782198,76.773592
sultanpurlodi,SQR,31.211370,75.202798
srirangam,SRGM,10.857781,78.695937
semarkheri,SRKI,24.351769,78.164500
sriramnagar,SRNR,16.304050,77.867698
sarupsar junction,SRPR,29.354686,73.700727
sibsagar town,SRTN,26.990079,94.643223
shrikaranpur,SRW,29.843129,73.458510
shakurbasti,SSB,28.679867,77.132186
sasaram,SSM,24.956248,84.018576
sarsawa,SSW,30.024261,77.423604
satadhar,STDR,21.283661,70.721102
simultala,STL,24.713743,86.542127
snarayanapuram,STPM,16.525437,80.648000
satulur,STUR,16.254102,80.138206
summadevi,SUDV,18.808859,84.467074
sukhisewaniyan,SUW,23.340776,77.486153
sonadanga,SVH,23.637826,88.353700
sivajinagar,SVJR,18.532173,73.851728
svenkteswrpalm,SVPM,14.806288,79.982029
srivaikuntam,SVV,8.622382,77.906186
sehramau,SW,28.357091,80.300241
siwaith,SWE,25.577382,81.869709
sawaimdhopr junction,SWMM,26.019043,76.357479
sonua,SWR,22.576413,85.464502
sambre,SXB,15.884322,74.577275
suku,SXV,18.714972,82.726229
saraichandi,SYC,25.539598,81.979768
sindurwa,SYW,26.492629,81.569562
surkhandkakh,SZK,24.118908,73.880588
shivarampur,WSC,27.245153,78.207330
sangli,SLI,16.858680,74.588624
sattenapalle,SAP,16.405582,80.152853
secunderabad,SC,17.433374,78.502226
shahganj,SHG,26.077754,82.681503
shalimar,SHM,22.556615,88.314883
shimla,SML,31.104097,77.159700
shri mahabirji,SMBJ,26.684295,76.967679
siliguri,SGUJ,26.724147,88.413835
sirsa,SSA,29.539859,75.035069
sitapur cantt,SCC,27.557524,80.699471
solan,SOL,30.908540,77.098399
srikakulam road,CHE,18.408691,83.903443
surat,ST,21.209379,72.840672
sagauli,SGL,26.758736,84.739412
salem,SA,11.661147,78.162045
samastipur,SPJ,25.858374,85.787534
silsiman,ILA,9.867604,78.200444
sarairani,RKS,26.000650,83.098740
sathiaon,SAA,26.034355,83.286913
sangrur,SAG,30.243608,75.830321
sarai,SAI,25.780443,85.276544
salemmarket,SAMT,11.654968,78.143493
shahzadnagar,SAR,28.734270,79.064196
sant road,SAT,22.795527,73.800541
sahibabad,SBB,28.673921,77.364518
shribalaji,SBLJ,27.416964,73.537695
sambalpur road,SBPD,21.477935,83.975806
sabarmati junction,SBT,23.071529,72.587171
sachin,SCH,21.078113,72.874422
satuna,SCO,19.490944,76.356428
sidhauli,SD,27.281554,80.838134
sahadaibuzurg,SDG,25.661246,85.455103
shahdol,SDL,23.286127,81.364574
sidmukh,SDMK,28.893833,75.290425
sadat,SDT,25.673540,83.308795
shendri,SEI,18.149247,75.590137
seohara,SEO,29.204413,78.580669
sithalavai,SEV,10.958153,78.274050
siker,SFK,20.337877,83.199428
shajapur,SFY,23.425210,76.297962
sankaridrug,SGE,11.446001,77.870509
srungavruksham,SGKM,16.543302,81.602000
saugor,SGO,23.847573,78.742902
sulgare,SGRD,16.893023,74.903798
saragchni,SGV,24.018020,88.244421
seoraphuli,SHE,22.774900,88.328356
sheosinghpura,SHNX,26.913785,75.567961
silghat town,SHTT,26.607987,92.930050
sirli,SIF,19.508887,77.212584
silao,SILO,25.084229,85.437219
suraimanpur,SIP,25.808239,84.481188
shirravde,SIW,17.360932,74.157731
sujanpur,SJNP,32.312189,75.613658
salemgarhmasani,SJSM,29.550148,74.462657
sakoti railway,SKF,29.192865,77.718639
sikkal,SKK,10.752751,79.801214
shankarpalli,SKP,17.450452,78.130500
shikara,SKY,22.798262,79.857666
simlagarh,SLG,23.096268,88.231579
sakrigali junction,SLJ,25.242377,87.708926
salogra,SLR,30.934861,77.131037
silaut,SLT,26.037649,85.455498
samudragarh,SMAE,23.335513,88.324689
simenchapari,SMCP,27.723910,94.887060
shimiliaguda,SMLG,18.302686,82.954107
samdhari junction,SMR,25.837318,72.573578
sambhu,SMU,30.428788,76.683832
,,,
sanganer,SNGN,26.814589,75.773150
sindi,SNI,20.815745,78.883134
sanahwal,SNL,30.838198,75.979283
sonipat,SNP,28.988272,77.017424
sasni,SNS,27.703931,78.122204
sainthia,SNT,23.949594,87.681104
saneh road,SNX,29.689793,78.450104
sarojininagar,SOJ,28.581262,77.196327
shiupur,SOP,25.356109,82.946962
shohratgarh,SOT,27.391373,82.957586
sullurupeta,SPE,13.696623,80.018304
sujnipara,SPLE,24.571477,88.036856
singapuram road,SPRD,19.253422,83.401942
sattirakkudi,SQD,9.400730,78.705376
sabli road,SR,23.037256,71.955728
santragachi junction,SRC,22.583142,88.283847
shankargarh,SRJ,25.180733,81.614073
sherekan,SRKN,29.555292,74.434706
sirathu,SRO,25.648401,81.320519
sarsi,SRSI,25.863479,87.284781
sirpur town,SRUR,19.478968,79.560480
saraswatinagar,SRWN,21.252152,81.604369
suisa,SSIA,23.196538,85.908861
sason,SSN,21.553423,84.038610
shantipur,STB,23.262978,88.436156
sikta,STF,27.024973,84.681187
sitarampur,STN,23.723556,86.896657
sitampet,STPT,23.723556,86.896657
sahatwar,STW,25.827680,84.295866
sujangarh,SUJH,27.709146,74.464044
sumer,SUMR,23.625368,77.879950
sudiyur,SUX,9.600475,78.485783
sarwari,SVD,19.762087,75.943156
sisvinhalli,SVHE,15.429892,75.319438
savarkundla,SVKD,21.335327,71.313114
sivungaon,SVN,19.108410,77.544441
srivilliputtur,SVPR,9.497673,77.645149
,,,
sahjanwa,SWA,26.763719,83.216194
sathin road,SWF,26.496635,73.520216
siwani,SWNI,28.915323,75.604672
sahawar town,SWRT,27.789129,78.832703
sonakhan,SXN,22.166325,84.520005
savalyapuram,SYM,16.102878,79.820171
saiyidsarawan,SYWN,25.490345,81.623206
subzimandi,SZM,28.668482,77.200356
sarnath,SRNT,25.376339,83.033131
sawaimadhopur,SWM,26.019117,76.357595
sengottai,SCT,8.987438,77.242362
shahjahanpur,SXK,27.893957,79.903663
shamgarh,SGZ,24.190669,75.642797
shimoga town,SMET,13.943678,75.583743
sihor gujarat,SOJN,21.724854,71.957501
simaluguri,SLGR,26.917765,94.757257
siswa bazar,SBZ,27.149209,83.756168
siuri,SURI,23.890757,87.533182
solapur,SUR,17.664446,75.892970
satyasai,SSPN,14.160675,77.758252
suratgarh,SOG,29.323633,73.907142
saharanpur,SRE,29.961302,77.540806
salempur,SRU,26.298164,83.924206
surathkal,SL,12.988892,74.805859
santamagulur,SAB,16.146489,79.915559
shrirajnagar,SAGR,26.522423,81.077763
salwa,SAL,21.236100,79.292645
sandila,SAN,27.059415,80.517390
shdsprapadmpra,SAS,26.709724,75.884746
sanand,SAU,23.024253,72.385311
sleemanabad road,SBD,23.614383,80.285446
subrahmanyaroa,SBHR,12.731649,75.557892
shribdryalathi,SBLT,27.030932,71.516586
sambharlake,SBR,26.903996,75.179631
sbhakhtiyarpur,SBV,25.720967,86.597457
sanchi,SCI,23.487762,77.735872
sirnapalli,SCP,18.487759,78.271434
sindhawadar,SDD,22.546590,70.894292
sridungargarh,SDGH,28.070764,74.006159
sundlak,SDLK,25.121386,76.454458
sholavandan,SDN,10.022774,77.965542
somidevipalle,SDV,15.453670,79.038593
shedbal,SED,16.720272,74.752864
selu,SELU,19.448118,76.433368
semari,SES,24.070246,73.841825
seoni,SEY,22.075139,79.545790
sunam,SFM,30.129971,75.808448
sareigram,SGAM,24.032820,82.195662
sangat,SGF,30.090637,74.835332
sangola,SGLA,17.435795,75.187565
sohagpur,SGP,22.693947,78.194498
sulgare,SGRD,16.893023,74.903798
singwal,SGW,26.058674,74.683106
shirud,SHF,20.733965,74.878014
shiroor,SHMI,13.930790,74.594102
sihora road,SHR,23.466799,80.109813
sholinghur,SHU,13.014073,79.484842
sonik,SIC,26.585697,80.559383
siho,SIHO,26.008996,85.506567
shriamirgadh,SIM,24.404261,72.641357
sarkoni,SIQ,25.640936,82.753006
sajanvar road,SJF,21.074354,71.606091
shujalpur,SJP,23.380833,76.723113
shujaatpur,SJT,25.605995,81.402455
saktesgarh,SKGH,24.999268,82.821469
sakleshpur,SKLR,12.945681,75.779182
shrikalyanpura,SKPA,25.177716,76.157733
salekasa,SKS,21.301222,80.493071
salboni,SLB,22.641247,87.321336
shelgoanh,SLGH,19.080230,77.588936
sandalkalan,SLKN,29.063337,77.012735
salauna,SLNA,25.603363,86.260083
surla road,SLRD,19.176512,84.718789
sohwal,SLW,26.752987,81.983732
simbhooli,SMBL,28.765113,77.983703
shimoga,SME,13.943441,75.583992
semapur,SMO,25.524810,87.471033
sumreri,SMRR,24.007314,78.400012
saraimir,SMZ,26.027850,82.923688
sindhudurg,SNDD,16.112153,73.679828
singhpur,SNGP,23.254092,81.407720
sindkheda,SNK,21.244157,74.723972
santalpur,SNLR,23.759792,71.182241
singarpur,SNPR,27.124512,77.749514
sonshelu,SNSL,21.269875,74.668163
santaldih,SNTD,23.596640,86.483090
sanosra,SOA,21.748010,71.789428
sheopurkalan,SOE,25.671229,76.700454
somna,SOM,28.053043,77.948362
sonagir,SOR,25.731406,78.408723
suhsarai,SOW,25.231245,85.538480
stuartpuram,SPF,15.868272,80.407173
shahjehanpur,SPN,27.893931,79.903661
sompeta,SPT,18.981268,84.581543
sontalai,SQL,22.613238,77.950076
semra,SRA,26.711938,84.814235
sardarshahr,SRDR,28.438063,74.478440
sirjam,SRJM,23.404151,86.835328
sarola,SRL,18.938872,74.648006
serampore,SRP,22.754172,88.338696
satur,SRT,9.357991,77.921905
suranussi,SRX,31.381048,75.542260
sisarka,SSKA,28.429874,78.848275
sadashivapet road,SSPD,17.483457,77.872834
santacruz,STC,19.082573,72.841750
sathajagat,STJT,25.631206,85.867971
satnali,STNL,28.381636,75.966497
sukhpur,SUKP,21.593512,70.481902
shrungavarpukta,SUP,18.116474,83.132997
solapur junction,SURM,17.664377,75.892986
subansiri,SUZ,27.428866,94.370863
sivaganga,SVGA,9.853549,78.499519
sagarpali,SVI,25.758172,84.099030
sivakasi,SVKS,9.462992,77.788894
savanur,SVNR,14.962238,75.406961
shivanarayanpur,SVRP,25.294070,87.333613
savarda,SVX,17.404624,73.515057
shivrampur,SWC,25.220426,80.838604
swamimalai,SWI,10.942108,79.328515
sonwara,SWO,30.894738,77.004887
suwansa,SWS,25.698806,82.146484
sankopara,SXP,24.717551,87.934500
sirkazhi,SY,11.242802,79.728158
saidraja,SYJ,25.253369,83.351292
sayan,SYN,21.317147,72.890151
sarotra road,SZA,24.378982,72.596049
sarupathar,SZR,26.195897,93.862336
sambalpur,SBP,21.482882,83.961708
satara,STR,17.688157,74.063411
sewagram,SEGM,20.738882,78.618775
shahpur patoree,SPP,25.639476,85.581299
shamli,SMQL,29.444986,77.316458
shivpuri,SVPI,25.438128,77.637945
sikar,SIKR,27.616611,75.152902
singrauli,SGRL,24.204678,82.642676
sitamarhi,SMI,26.595049,85.505679
siwan,SV,26.211032,84.358300
sonpur,SEE,25.697288,85.167042
sadulpur,SDLP,28.630986,75.386214
saharsa,SHC,25.874757,86.593980
samakhiyali,SIOB,23.309914,70.503357
surendra nagar,SUNR,22.744805,71.630644
sonada,SAD,26.961258,88.273818
saphale,SAH,19.576809,72.821907
salar,SALE,23.774709,88.111405
sardarnagar,SANR,26.673745,83.545800
sasangir,SASG,21.168757,70.602165
savda,SAV,21.111058,75.910570
sorbhog junction,SBE,26.494542,90.888924
sabarmati junction,SBT,23.071529,72.587171
sarbahara,SBRA,22.710318,81.910420
sbewbabudih,SBW,23.659617,86.390975
salichauka road,SCKR,22.834138,78.676660
shamchaurasi,SCQ,31.458297,75.766117
sadisopur,SDE,25.566364,84.917286
sardargram,SDGM,23.071450,72.642830
surareddipalem,SDM,15.407779,80.045831
sindpan,SDPN,24.131084,75.048404
shegaon,SEG,20.800973,76.689822
seram,SEM,17.181188,77.285162
settihally,SET,12.644432,77.141997
saintala,SFC,20.434005,83.334431
sarangpur,SFW,23.581228,76.487484
songadh,SGD,21.148551,73.556763
sultanganj,SGG,25.241746,86.735553
solgampatti,SGM,10.785693,78.876047
sangmeshwar,SGR,17.201746,73.546224
shoghi,SGS,31.039047,77.124557
shahbadmarknda,SHDM,30.166158,76.861813
shapur junction,SHH,21.477813,70.370709
shivnagar,SHNG,26.336307,81.882745
saijsertha road,SHRD,23.209362,72.520778
shivani,SHV,13.810983,76.058038
siddhpur,SID,23.918309,72.368300
sitimani,SII,16.319725,75.865651
sini junction,SINI,22.788465,85.945634
sirhind junction,SIR,30.623711,76.382722
sgmjagarlamudi,SJL,16.246387,80.570393
surajpur road,SJQ,23.289638,82.880805
sojitra,SJTR,22.543142,72.725412
sakri junction,SKI,26.208753,86.077966
singarayakonda,SKM,15.252560,80.026412
somanayakkanpti,SKPT,12.574774,78.542220
sakti,SKT,22.011578,82.956181
sakaldiha,SLD,25.331711,83.289483
siliari,SLH,21.426075,81.755275
salka road,SLKR,22.365718,82.010227
shivalingapuram,SLPM,18.197068,83.066589
salarpur,SLRP,26.752441,82.011416
samalpatti,SLY,12.311883,78.484252
samba,SMBX,32.528391,75.120059
samalkha,SMK,29.240335,77.003265
shambhupura,SMP,24.771271,74.643070
salamatpur,SMT,23.461177,77.672484
sukna,SN,26.790795,88.363165
shenoli,SNE,17.200608,74.252689
sanganapur,SNGR,19.177619,76.736862
sankarankovil,SNKL,9.176465,77.525834
sitanagaram,SNM,18.672646,83.375193
sonasan,SNSN,23.488604,72.894228
sangrampur,SNU,22.225533,88.328967
somrabazar,SOAE,23.138717,88.433024
sogra,SOGR,22.152198,84.460165
soni,SONI,26.526510,78.552935
soro,SORO,21.291046,86.692568
sukrimangela,SOY,22.907248,79.834580
sapekhati,SPK,27.110206,95.160833
surpura,SPO,27.707094,73.442839
silapathar,SPTR,27.592818,94.717826
saraikansrai,SQN,25.516525,82.345257
siras,SRAS,26.256819,76.000714
surajgarh,SRGH,28.297693,75.731058
salmari,SRI,25.615636,87.837782
samrau,SRK,26.866748,72.721729
soron,SRN,27.883474,78.749294
swarupganj,SRPJ,24.659296,72.932843
shertalai,SRTL,9.691132,76.325476
suravali,SRVX,15.291637,73.938833
shirsoli,SS,20.934597,75.508773
sirsaul,SSL,26.297941,80.463623
sareri,SSR,25.697561,74.624159
satrod,STD,29.108641,75.821068
sasthankotta,STKT,9.032261,76.599115
sitapur,STP,27.584063,80.680112
shaitansinghngr,STSN,27.051981,72.467960
sudhani,SUD,25.727711,87.879445
suladhal,SUL,16.001304,74.677811
surajpur,SUPR,23.289628,82.880797
suratpura,SURP,28.662043,75.406878
suwasra,SVA,24.070503,75.648720
shrivagilu,SVGL,12.755357,75.584081
sevaliya,SVL,22.808525,73.347784
sanvrad,SVO,27.518950,74.518675
shivpura,SVT,23.256113,76.007698
saraiharkhu,SVZ,25.830911,82.512798
sanawad,SWD,22.178374,76.073887
sewapuri,SWPR,25.350983,82.769698
saidanwala,SWX,30.907152,74.699896
salem town,SXT,11.659891,78.161968
salaia,SYA,23.846104,79.969538
saidkhanpur,SYK,26.898344,81.462040
sarayan,SYU,27.370472,81.057319
sarona,SZB,21.253287,81.573588
silakjhori,SZY,18.988050,81.737785
sawantwadi road,SWV,15.866541,73.785171
tadepalligudem,TDD,16.810190,81.526567
thalassery,TLY,11.753386,75.492907
thanjavur junction,TJ,10.778210,79.138060
tirupati,TPTY,13.627887,79.419433
thiruvananthapuram,TVC,8.486464,76.951727
tuticorin,TN,8.806183,78.155396
tanur,TA,10.978258,75.881666
tarana road,TAN,23.264407,76.066819
timba road,TBA,22.808723,73.380426
timarni,TBN,22.376260,77.229734
tiruchendur,TCN,8.502538,78.117460
todarpur,TDP,27.579665,80.020142
tandur,TDU,17.250519,77.585330
telo,TELO,23.811570,86.134190
titagarh,TGH,22.741282,88.374651
tuljapur,TGP,20.800536,78.808260
than junction,THAN,22.578560,71.207182
talheribuzurg,THJ,29.766994,77.644403
tulin,THO,23.378519,85.902287
thivim,THVM,15.630285,73.876753
tihu,TIHU,26.471445,91.267681
tatisilwai,TIS,23.370027,85.436355
tivari,TIW,26.554132,72.888729
tumkur,TK,13.333769,77.101948
tuglakabad,TKD,28.503874,77.295694
takli,TKI,20.832497,77.656871
trikarpur,TKQ,12.141772,75.175849
talguppa,TLGP,14.214228,74.914235
talakhajuri,TLKH,26.177311,81.736663
tarlupadu,TLU,15.659734,79.219632
talmadla,TMD,18.239465,78.357228
tindivanam,TMV,12.229145,79.651203
toranagallu,TNGL,15.203113,76.662564
tangla,TNL,26.657211,91.905076
tenneru,TNRU,16.488058,80.816033
thokur,TOK,12.963241,74.829366
tirchrpalifort,TP,10.825687,78.688887
tirupattur junction,TPT,12.498096,78.561520
tadakalpudi,TPY,17.526726,80.512420
tikunia,TQN,28.378266,80.981356
torang,TRAN,23.267552,85.858937
tirukoilur,TRK,11.975826,79.223543
tirora,TRO,21.413925,79.916926
triupunittura,TRTR,9.949861,76.352617
tahsilfatehpur,TSF,27.168449,81.203966
turtipar,TTI,26.161298,83.891322
tiptur,TTR,13.255553,76.475958
tirunnavaya,TUA,10.874982,75.985726
tiruppur,TUP,11.108782,77.339922
tunia,TUX,22.539897,85.426530
taradevi,TVI,31.076208,77.139579
talwandi,TWB,30.861084,74.923871
tozhuppedu,TZD,12.368026,79.783663
talcher,TLHR,20.932502,85.200645
tenali,TEL,16.242612,80.640199
thiruvarur.,TVR,10.765288,79.633516
tirur,TIR,10.917837,75.921696
tumsar road,TMR,21.345985,79.751072
tadali,TAE,20.034786,79.187379
tamna,TAO,23.268715,86.352193
talala junction,TAV,21.042435,70.522841
tribeni,TBAE,22.990143,88.398377
talbahat,TBT,25.039168,78.414321
tindharia,TDH,26.852154,88.333243
tirupadripulyur,TDPR,11.748891,79.753489
thondebhavi,TDV,13.503504,77.514676
teni,TENI,10.014348,77.473005
tuggali,TGL,15.311149,77.530463
tenganmada,TGQ,22.507633,81.995341
thanabihpur junction,THB,25.393455,86.935584
thallak,THKU,14.446052,76.675131
taherpur,THP,23.260186,88.543606
thadi,THY,17.686445,83.064631
tilrath,TIL,25.441180,86.068812
tisi,TISI,21.383041,74.368611
teharka,TKA,25.294301,78.931692
tarikere junction,TKE,13.711654,75.812678
tilak bridge,TKJ,28.628001,77.237472
takari,TKR,17.130115,74.363762
talchhapar,TLC,27.824622,74.486693
tilhar,TLH,27.972819,79.741813
trilochanmahdo,TLMD,25.567760,82.802938
thalwara,TLWA,26.072488,85.897405
tuticorin melur,TME,8.808446,78.146071
timmapur,TMX,17.169100,78.288826
tandarai,TNI,12.117554,79.148478
tiruvannamalai,TNM,12.238479,79.077797
taraknagar,TNX,23.380178,88.680581
tondaimanpatti,TOM,10.786162,78.822940
tiruppachetti,TPC,9.773649,78.344723
tinpahar junction,TPH,24.996699,87.743599
tiruchirapalli town,TPTN,10.829333,78.703082
takia,TQA,26.311208,80.781625
thiruverumbur,TRB,10.787582,78.776776
turekala road,TRKR,20.562692,82.814311
taraori,TRR,29.797805,76.938143
tiruvalla,TRVL,9.391905,76.579902
tinsukia junction,TSK,27.486159,95.356875
titte,TT,10.837589,79.181760
thiruthangal,TTL,9.477384,77.811041
tettu,TTU,15.042648,80.005609
tiruldih,TUL,23.132063,85.930670
turki,TUR,26.034832,85.355052
